date,country,channel ID,category ID,sessions,pageviews,conversions,revenue,bounces,total_session_duration_in_ms
2019-09-20,hu,6,19740,5815,11946,7358,1782.932,1093,10576452757
2019-09-20,hu,3,19740,11,17,23,6.12,0,14516260
2019-09-21,hu,5,19740,1859,2178,2714,474.6,40,2329793630
2019-09-21,hu,7,19740,2913,4290,2985,687.8,644,2797984995
2019-09-21,hu,2,19740,718,1369,1057,251.08,69,1881271915
2019-09-21,hu,3,19740,2,3,6,1.96,0,2854377
2019-09-21,hu,6,19740,5364,10817,6566,1548.468,1021,9000738400
2019-09-21,hu,4,19740,884,1979,1404,379.2,203,3483331993
2019-09-22,hu,2,19740,1038,1726,1384,331.556,86,3307340541
2019-09-22,hu,6,19740,7181,14910,9758,2330.92,1348,15932060901
2019-09-22,hu,5,19740,2232,2562,3398,610.56,38,2383060277
2019-09-22,hu,7,19740,3456,5288,3881,888.24,703,3013337402
2019-09-22,hu,4,19740,1195,2610,2080,562.16,235,3736862520
2019-09-22,hu,3,19740,7,19,11,2.32,0,16297014
2019-09-23,hu,6,19740,8699,17873,11604,2790.52,1643,19014511826
2019-09-23,hu,5,19740,2555,2611,3868,680.28,47,2703797712
2019-09-23,hu,2,19740,1106,2137,1680,407.04,94,3671995317
2019-09-23,hu,3,19740,31,110,70,17.88,0,275134985
2019-09-23,hu,4,19740,1379,3274,2744,748.6,273,5331755358
2019-09-23,hu,7,19740,3644,5463,4281,999.64,751,3914455075
2019-09-24,hu,4,19740,1512,3494,2705,735.192,302,6024596784
2019-09-24,hu,6,19740,7568,16101,10101,2454.88,1395,15590204478
2019-09-24,hu,2,19740,1068,1811,1578,389.2,84,2758782767
2019-09-24,hu,7,19740,3333,4998,3606,860.8,720,3070726989
2019-09-24,hu,3,19740,12,39,78,17.72,0,173316907
2019-09-24,hu,5,19740,2150,2497,3427,623.892,47,3163870611
2019-09-25,hu,6,19740,6378,13089,8233,1975.12,1191,10825560385
2019-09-25,hu,3,19740,8,31,31,7.52,1,66679400
2019-09-25,hu,2,19740,924,1959,1532,377.48,89,5359645141
2019-09-25,hu,7,19740,2935,4408,3050,714.32,628,2584591087
2019-09-25,hu,4,19740,1164,2760,1883,505.948,224,4283839408
2019-09-25,hu,5,19740,1955,2609,2971,555.296,55,3484682853
2019-09-26,hu,4,19740,991,2191,1592,424.16,198,3121880410
2019-09-26,hu,7,19740,2757,4118,2746,651.8,600,2888127670
2019-09-26,hu,2,19740,868,1511,1149,282.56,82,2032962639
2019-09-26,hu,5,19740,1449,1743,2223,417.12,36,1541943164
2019-09-26,hu,6,19740,5614,12138,7196,1756.868,1092,13169372402
2019-09-26,hu,3,19740,33,82,46,12.4,2,82912180
2019-09-27,hu,5,19740,1337,1474,1942,357.24,28,1444470563
2019-09-27,hu,2,19740,648,1382,841,210.76,69,2055956978
2019-09-27,hu,7,19740,2738,4239,2820,671.72,604,2970355442
2019-09-27,hu,6,19740,5035,10364,6101,1481.496,975,8235530070
2019-09-27,hu,3,19740,10,22,9,2.24,2,12011992
2019-09-27,hu,4,19740,976,2244,1485,398.28,203,3598794240
2019-09-28,hu,2,19740,682,1209,855,206.08,76,2318715894
2019-09-28,hu,7,19740,2485,3731,2515,606.88,536,2020303898
2019-09-28,hu,4,19740,760,1759,1288,342.76,149,2745049201
2019-09-28,hu,5,19740,1344,1586,2012,374.64,42,1564077632
2019-09-28,hu,3,19740,3,5,1,0.08,1,395304
2019-09-28,hu,6,19740,4604,9337,6045,1477.24,836,9058583077
2019-09-29,hu,6,19740,6542,13121,8607,2090.36,1239,14287050062
2019-09-29,hu,3,19740,5,8,3,0.8,1,4637510
2019-09-29,hu,7,19740,2861,4379,3189,778.24,604,3262054857
2019-09-29,hu,2,19740,782,1207,1004,245.12,70,1630120943
2019-09-29,hu,4,19740,938,2073,1629,420.88,181,4011166609
2019-09-29,hu,5,19740,1887,2105,2972,542.068,29,2768503839
2019-09-30,hu,4,19740,962,2075,1569,420.072,188,3407755532
2019-09-30,hu,3,19740,32,96,60,17.6,2,84938604
2019-09-30,hu,7,19740,3027,4485,3333,798.64,608,2632859090
2019-09-30,hu,2,19740,944,1677,1256,310.04,74,2942166359
2019-09-30,hu,6,19740,7597,15590,9974,2438.36,1457,16370966661
2019-09-30,hu,5,19740,2141,2292,3124,553.56,50,1933641060
2019-10-01,hu,7,19740,3012,4613,3454,844.212,630,3328427735
2019-10-01,hu,3,19740,13,43,8,1.6,2,35920017
2019-10-01,hu,6,19740,7157,14457,9112,2215.88,1364,12587837986
2019-10-01,hu,4,19740,1134,2507,1713,451.404,236,3562540929
2019-10-01,hu,2,19740,1052,1616,1523,379.48,79,2528488307
2019-10-01,hu,5,19740,1596,2039,2454,466.92,39,1713176003
2019-10-02,hu,2,19740,1000,1996,1807,452.36,85,5668221979
2019-10-02,hu,7,19740,2870,4371,3383,808,599,2850417356
2019-10-02,hu,5,19740,1603,2109,2922,584.96,32,3160077025
2019-10-02,hu,4,19740,1083,2608,1945,520.348,201,4449786622
2019-10-02,hu,3,19740,10,10,8,2,2,4322240
2019-10-02,hu,6,19740,7282,15382,10127,2465.04,1389,19342001918
2019-10-03,hu,7,19740,2561,3835,3112,743.808,517,2743248106
2019-10-03,hu,2,19740,860,1530,1278,316.72,78,2378110724
2019-10-03,hu,4,19740,1021,2719,1825,483.852,199,4649565595
2019-10-03,hu,5,19740,1525,2115,3136,662.44,28,10038424248
2019-10-03,hu,6,19740,6220,14004,9034,2199.984,1128,16358093851
2019-10-03,hu,3,19740,29,117,78,21.24,4,446896684
2019-10-04,hu,6,19740,6193,13193,8749,2102.672,1141,13083645590
2019-10-04,hu,4,19740,958,2183,1811,478.08,189,3542418313
2019-10-04,hu,3,19740,13,22,17,4.12,1,12875453
2019-10-04,hu,5,19740,1354,1977,2525,512.64,21,2550357007
2019-10-04,hu,2,19740,905,1630,1391,344.6,66,2572608826
2019-10-04,hu,7,19740,2595,3955,3165,743.6,525,2543096199
2019-10-05,hu,6,19740,5600,11748,7938,1916.12,1028,12203236093
2019-10-05,hu,4,19740,923,2000,1454,392,190,2717518384
2019-10-05,hu,7,19740,2620,4139,3146,752.32,526,3211937077
2019-10-05,hu,5,19740,1556,1673,2773,534,23,1876194827
2019-10-05,hu,3,19740,6,12,6,1.44,1,5026402
2019-10-05,hu,2,19740,791,1253,1060,252.56,71,1295896135
2019-10-06,hu,4,19740,930,2028,1444,381.36,199,2670706721
2019-10-06,hu,2,19740,820,1293,1076,259.76,81,1566590402
2019-10-06,hu,3,19740,3,5,6,1.08,0,2406951
2019-10-06,hu,5,19740,1618,1763,2798,542.48,28,1883015478
2019-10-06,hu,6,19740,6642,14001,9336,2268.96,1244,15817237050
2019-10-06,hu,7,19740,2602,4038,3032,722.44,507,2583383080
2019-10-07,hu,2,19740,1130,2013,1730,422.28,83,2802004983
2019-10-07,hu,5,19740,2112,2320,3865,775.84,21,2911332434
2019-10-07,hu,6,19740,9047,18578,12514,3049.776,1691,19018752919
2019-10-07,hu,3,19740,15,38,32,8.08,0,57481718
2019-10-07,hu,7,19740,2955,4703,3524,839.612,557,3223355191
2019-10-07,hu,4,19740,1337,2917,2159,565.08,283,4092008341
2019-10-08,hu,7,19740,2677,4185,3244,771.336,511,2879914903
2019-10-08,hu,5,19740,1937,2289,3595,726.4,31,2956112860
2019-10-08,hu,2,19740,1073,2030,1607,413.48,95,3960823901
2019-10-08,hu,3,19740,17,67,32,8.2,0,129490130
2019-10-08,hu,6,19740,7441,15448,10324,2517.08,1374,14566713647
2019-10-08,hu,4,19740,1078,2308,1790,476.908,229,3646084221
2019-10-09,hu,4,19740,902,2038,1568,422.08,183,3124694926
2019-10-09,hu,7,19740,2780,4279,3098,740.44,551,2418880140
2019-10-09,hu,5,19740,1472,2115,3110,660.36,18,4786537091
2019-10-09,hu,2,19740,845,1500,1321,328.88,80,2797013372
2019-10-09,hu,6,19740,6493,13877,9500,2325.816,1195,15249847764
2019-10-09,hu,3,19740,6,17,17,4.36,0,36232514
2019-10-10,hu,3,19740,23,62,43,10.52,1,81870291
2019-10-10,hu,7,19740,2615,3902,2822,667.164,523,2065390801
2019-10-10,hu,4,19740,946,2073,1546,412.624,186,2926934453
2019-10-10,hu,5,19740,1317,1623,2412,488.52,16,1779422102
2019-10-10,hu,2,19740,832,1661,1305,316.84,69,2814970935
2019-10-10,hu,6,19740,5576,11578,7845,1944.92,1051,11279058733
2019-10-11,hu,4,19740,890,2032,1539,403.36,175,3123818539
2019-10-11,hu,3,19740,10,29,15,4.12,2,34837261
2019-10-11,hu,7,19740,2512,3745,2831,665.16,487,2297257034
2019-10-11,hu,6,19740,5945,12733,8516,2120.84,1104,66180669653
2019-10-11,hu,5,19740,1619,1749,2953,593.44,20,2227304467
2019-10-11,hu,2,19740,698,1109,934,224.76,74,1334816619
2019-10-12,hu,5,19740,1754,1560,3074,595.56,23,2213365872
2019-10-12,hu,2,19740,730,1165,996,248.48,66,2793411336
2019-10-12,hu,3,19740,5,10,11,2,0,12605561
2019-10-12,hu,4,19740,665,1454,1241,346.52,130,2338282961
2019-10-12,hu,6,19740,5461,11055,7476,1861.88,1022,10654775330
2019-10-12,hu,7,19740,2547,3755,2576,602.44,517,1930017167
2019-10-13,hu,5,19740,2002,2071,3639,731.4,20,2606967379
2019-10-13,hu,6,19740,6127,12212,8581,2139.2,1143,12750377272
2019-10-13,hu,2,19740,876,1561,1283,316.56,69,3219284074
2019-10-13,hu,3,19740,3,22,10,2.52,0,18369628
2019-10-13,hu,4,19740,713,1617,1235,330.12,141,2458984845
2019-10-13,hu,7,19740,2592,3797,2743,632.8,506,2095947346
2019-10-14,hu,6,19740,8537,16841,11388,2823.768,1656,17054889057
2019-10-14,hu,7,19740,2719,3902,2846,648.644,571,2244052755
2019-10-14,hu,3,19740,18,29,23,6,2,20702085
2019-10-14,hu,5,19740,2198,2074,3638,700.136,36,2361078059
2019-10-14,hu,4,19740,731,1560,1174,329.88,155,2111562887
2019-10-14,hu,2,19740,1090,1658,1369,339.04,98,2074217882
2019-10-15,hu,4,19740,594,1380,928,257.208,119,1941086061
2019-10-15,hu,6,19740,7372,14398,9075,2188.248,1460,11975004682
2019-10-15,hu,3,19740,20,57,24,5.2,1,60081913
2019-10-15,hu,7,19740,2540,3841,2743,643.564,506,2538180662
2019-10-15,hu,5,19740,1659,1749,2641,486.64,22,2092777197
2019-10-15,hu,2,19740,871,1375,1135,258.96,63,1419796047
2019-10-16,hu,6,19740,6807,13551,8482,2050.16,1293,12782479528
2019-10-16,hu,4,19740,556,1486,957,270.84,96,2209483125
2019-10-16,hu,5,19740,1639,1760,2659,484.84,22,2450027847
2019-10-16,hu,3,19740,2,3,2,0.4,0,402893
2019-10-16,hu,7,19740,1884,2965,2020,468.6,403,2080103198
2019-10-16,hu,2,19740,880,1295,1095,260.96,72,1305405971
2019-10-17,hu,6,19740,6292,13136,8056,1939.256,1202,15086973851
2019-10-17,hu,3,19740,15,25,14,3.72,3,38054911
2019-10-17,hu,7,19740,779,1461,885,222.72,161,1288321772
2019-10-17,hu,4,19740,564,1357,867,243.48,113,2116181664
2019-10-17,hu,5,19740,1340,1405,2195,397.64,24,1556895293
2019-10-17,hu,2,19740,694,1494,999,248.52,63,3023351456
2019-10-18,hu,5,19740,1743,1611,2758,484.96,20,1870561232
2019-10-18,hu,6,19740,5956,12448,8354,2026.04,1085,12220775147
2019-10-18,hu,2,19740,880,1445,1356,340.32,71,2566773306
2019-10-18,hu,3,19740,3,4,5,1.16,1,4321905
2019-10-18,hu,4,19740,511,1294,850,231.12,96,1930794168
2019-10-18,hu,7,19740,2316,3651,3294,794.12,386,3008060634
2019-10-19,hu,4,19740,621,1672,1145,312.88,110,2914986731
2019-10-19,hu,5,19740,1626,1632,2751,513.36,18,1791992668
2019-10-19,hu,2,19740,796,1613,1312,330.92,62,3555837684
2019-10-19,hu,3,19740,1,1,1,0.12,0,82458
2019-10-19,hu,6,19740,5757,11925,8110,1982.88,1094,11698904729
2019-10-19,hu,7,19740,2526,3929,3170,743.06,471,2939904427
2019-10-20,hu,3,19740,4,5,2,0.48,1,513660
2019-10-20,hu,7,19740,2708,4443,3474,840.76,505,3749841539
2019-10-20,hu,5,19740,1520,1970,2789,539.76,24,2562451361
2019-10-20,hu,6,19740,6459,13547,8916,2187.236,1251,14421698723
2019-10-20,hu,2,19740,934,1430,1248,307.2,80,2565628800
2019-10-20,hu,4,19740,612,1653,1049,284.32,114,2619130224
2019-10-21,hu,7,19740,2610,4145,3394,837.6,491,3426543899
2019-10-21,hu,3,19740,15,44,62,13.76,0,193852208
2019-10-21,hu,4,19740,876,2045,1528,416.76,170,3147086707
2019-10-21,hu,6,19740,8508,17218,12018,2993.24,1639,18039916167
2019-10-21,hu,5,19740,1976,2298,3475,653.36,26,2919559730
2019-10-21,hu,2,19740,1047,1845,1623,398.76,74,2618773822
2019-10-22,hu,5,19740,2288,2347,3729,664.36,34,2386278418
2019-10-22,hu,4,19740,760,1779,1220,353.56,144,2912169934
2019-10-22,hu,2,19740,1047,1926,1575,392.36,88,3086381218
2019-10-22,hu,7,19740,2981,4916,3245,787,586,3249474313
2019-10-22,hu,6,19740,8682,18493,11060,2704.84,1728,21693702166
2019-10-22,hu,3,19740,21,68,43,11.52,1,94718083
2019-10-23,hu,7,19740,3062,5125,3880,943.12,583,3725416147
2019-10-23,hu,2,19740,1052,2121,1623,402.56,100,3363593864
2019-10-23,hu,5,19740,2588,2594,4151,743.188,27,2876866794
2019-10-23,hu,4,19740,985,2806,1921,530.04,181,5549923143
2019-10-23,hu,3,19740,11,28,17,3.92,0,88268020
2019-10-23,hu,6,19740,10056,21338,14109,3443.6,1946,23500696753
2019-10-24,hu,6,19740,7368,15786,9856,2455.28,1411,15863006997
2019-10-24,hu,2,19740,929,1633,1379,343.84,75,2201636812
2019-10-24,hu,3,19740,20,54,32,8.16,0,59789782
2019-10-24,hu,5,19740,1411,1832,2507,481.6,26,2297534338
2019-10-24,hu,7,19740,2427,4058,2967,735.52,480,3355029465
2019-10-24,hu,4,19740,913,2451,1473,408.792,171,3964174345
2019-10-25,hu,4,19740,835,2292,1430,389.2,153,3747474545
2019-10-25,hu,5,19740,1571,1612,2457,440.88,30,1945179853
2019-10-25,hu,3,19740,6,13,10,2.344,0,61985504
2019-10-25,hu,6,19740,7436,15459,10166,2525.08,1427,16691432947
2019-10-25,hu,2,19740,1054,1729,1453,345.88,85,2989636139
2019-10-25,hu,7,19740,2567,4113,3157,785.72,502,2863187810
2019-10-26,hu,6,19740,6879,14878,9146,2256.504,1322,15555876146
2019-10-26,hu,2,19740,788,1291,1052,257.04,74,1719001513
2019-10-26,hu,5,19740,1318,1424,2045,367.92,22,1497128261
2019-10-26,hu,4,19740,730,1993,1458,397.88,122,3779789658
2019-10-26,hu,7,19740,2135,3429,2578,643.46,407,2251956293
2019-10-26,hu,3,19740,2,6,1,0.12,0,495513
2019-10-27,hu,6,19740,8929,18376,11892,2927.68,1761,18433219358
2019-10-27,hu,7,19740,2585,4262,3268,817.856,501,3813410628
2019-10-27,hu,3,19740,3,3,7,1.68,0,2097607
2019-10-27,hu,5,19740,1968,2305,3228,591.56,21,3172033154
2019-10-27,hu,4,19740,736,1944,1387,370.84,140,4308862514
2019-10-27,hu,2,19740,1116,1810,1592,390.24,84,3001286087
2019-10-28,hu,2,19740,1110,2022,1817,454.4,91,3801339061
2019-10-28,hu,5,19740,2339,2710,3705,666.24,32,3364414360
2019-10-28,hu,4,19740,1001,2461,1655,452.24,185,3339043665
2019-10-28,hu,6,19740,10923,22330,14794,3620.064,2165,22074848501
2019-10-28,hu,7,19740,2772,4708,3708,931.12,509,4251564819
2019-10-28,hu,3,19740,17,56,27,6.24,0,72989226
2019-10-29,hu,2,19740,1020,2204,1491,364.32,91,3848288064
2019-10-29,hu,7,19740,2529,4110,3211,798.24,493,2880900876
2019-10-29,hu,5,19740,1339,1547,2168,408.8,23,1488465023
2019-10-29,hu,4,19740,751,1961,1165,315.76,141,2513218262
2019-10-29,hu,6,19740,8133,16508,9961,2438.72,1658,15465977278
2019-10-29,hu,3,19740,15,75,34,9.84,1,190018900
2019-10-30,hu,3,19740,1,8,10,2.4,0,106485156
2019-10-30,hu,7,19740,2453,4134,2846,707.04,491,2832533924
2019-10-30,hu,2,19740,851,1668,1116,280,94,2835744306
2019-10-30,hu,4,19740,634,1593,1076,301.88,127,2548734447
2019-10-30,hu,6,19740,7859,16854,9978,2435.808,1533,17263389723
2019-10-30,hu,5,19740,1334,1549,2044,368.4,22,1826495761
2019-10-31,hu,3,19740,23,77,36,10.2,1,79632586
2019-10-31,hu,7,19740,2380,3995,2905,728.96,466,2626417474
2019-10-31,hu,4,19740,571,1390,986,268.92,99,2294941311
2019-10-31,hu,6,19740,6126,12523,7805,1922.12,1196,11037556772
2019-10-31,hu,2,19740,763,1682,1151,292.48,80,3311784429
2019-10-31,hu,5,19740,1131,1201,1699,305.48,15,1037671044
2019-11-01,hu,7,19740,2852,5006,3937,1101.76,531,4340414718
2019-11-01,hu,3,19740,19,72,16,3.8,2,117874393
2019-11-01,hu,4,19740,831,2189,1602,509.16,155,3449703797
2019-11-01,hu,5,19740,1599,2284,3087,638.384,21,4369132335
2019-11-01,hu,2,19740,1085,2239,1778,481.32,88,4641845165
2019-11-01,hu,6,19740,8873,19429,13589,3581.792,1627,23193656977
2019-11-02,hu,7,19740,2976,5229,3948,1084.92,579,5207280071
2019-11-02,hu,4,19740,860,2302,1594,509.68,159,4512609852
2019-11-02,hu,3,19740,5,10,15,3.92,0,15701430
2019-11-02,hu,2,19740,1137,2274,1965,521.2,83,6342077223
2019-11-02,hu,5,19740,1729,2392,3342,706.24,30,3492229575
2019-11-02,hu,6,19740,9670,21179,14333,3703.56,1818,25341368500
2019-11-03,hu,2,19740,1212,2245,1979,530.52,91,4168039210
2019-11-03,hu,7,19740,3157,5650,4175,1158.04,630,5314354245
2019-11-03,hu,5,19740,2032,2924,4091,869.8,25,5283112228
2019-11-03,hu,3,19740,2,9,1,0.36,0,3756978
2019-11-03,hu,4,19740,1072,2962,2084,656.804,195,8317674566
2019-11-03,hu,6,19740,10821,23860,15909,4088.14,2025,27472771574
2019-11-04,hu,2,19740,1704,3421,2727,708.56,118,6631321777
2019-11-04,hu,5,19740,2404,3473,5071,1120.184,39,6971595504
2019-11-04,hu,7,19740,3225,6281,4679,1300.68,598,8625759098
2019-11-04,hu,4,19740,1601,4287,2798,889.4,309,8093818730
2019-11-04,hu,3,19740,11,28,101,33.12,1,615181652
2019-11-04,hu,6,19740,13636,30069,19337,4998.788,2598,31888873590
2019-11-05,hu,6,19740,10935,23941,15141,3983.64,2084,29263395624
2019-11-05,hu,2,19740,1260,2387,2004,541.16,108,4713229462
2019-11-05,hu,7,19740,2913,5199,3684,1038.72,586,4393522421
2019-11-05,hu,5,19740,1690,2412,3391,751.88,25,3321872587
2019-11-05,hu,4,19740,1131,3087,1902,602,219,4813658662
2019-11-05,hu,3,19740,4,16,7,2.36,0,15926659
2019-11-06,hu,4,19740,1133,3053,2095,663.32,198,5286902557
2019-11-06,hu,6,19740,9797,21795,13826,3645.76,1830,24562235936
2019-11-06,hu,2,19740,1229,2627,1901,506.64,104,3743201592
2019-11-06,hu,5,19740,1811,2478,3336,711.8,26,3108097932
2019-11-06,hu,7,19740,2693,5032,3428,945.24,524,5077374991
2019-11-06,hu,3,19740,6,16,8,2.2,0,7702598
2019-11-07,hu,3,19740,26,60,29,9.08,4,56031531
2019-11-07,hu,2,19740,1173,2332,2061,551.48,88,3660086552
2019-11-07,hu,4,19740,1050,2734,1846,579.72,193,5202926603
2019-11-07,hu,6,19740,9195,20797,13010,3403.84,1699,23461263060
2019-11-07,hu,5,19740,1700,2485,3285,709.56,27,3646203285
2019-11-07,hu,7,19740,2445,4659,3341,960.08,455,5137486513
2019-11-08,hu,6,19740,9240,19867,12382,3281.708,1784,21332906371
2019-11-08,hu,2,19740,1072,2274,1906,510.96,76,56725101956
2019-11-08,hu,5,19740,1468,2159,2830,619.32,21,3098565258
2019-11-08,hu,3,19740,10,37,14,4.24,0,74471474
2019-11-08,hu,4,19740,919,2357,1653,526.64,168,4085765992
2019-11-08,hu,7,19740,1851,3250,2405,660.08,370,3845523129
2019-11-09,hu,4,19740,802,2523,1347,430.24,153,5768771271
2019-11-09,hu,2,19740,966,1913,1508,413.4,82,2779468095
2019-11-09,hu,5,19740,1478,1901,2651,582.8,38,2199466673
2019-11-09,hu,6,19740,8689,18633,12203,3248.36,1663,176835000000
2019-11-09,hu,7,19740,1942,3024,2442,679.84,405,2964256949
2019-11-09,hu,3,19740,2,2,1,0.12,0,195964
2019-11-10,hu,5,19740,1818,2848,3400,757.08,58,4460011314
2019-11-10,hu,4,19740,1001,2963,1937,617.76,181,6025207571
2019-11-10,hu,7,19740,2089,3359,2595,709.34,406,3095426353
2019-11-10,hu,2,19740,1151,2394,1840,482.4,93,4284789787
2019-11-10,hu,6,19740,9875,22809,15078,3974.676,1799,30417433050
2019-11-11,hu,7,19740,1928,3059,2294,638.52,400,2140698764
2019-11-11,hu,3,19740,444,1334,889,262.36,74,3330395362
2019-11-11,hu,6,19740,12775,27021,17782,4753.92,2433,29084550685
2019-11-11,hu,2,19740,1684,3102,2760,754.36,114,6625876079
2019-11-11,hu,5,19740,2070,3098,3645,794.28,61,3980815307
2019-11-11,hu,4,19740,1103,2697,2038,654.464,198,4723565901
2019-11-12,hu,7,19740,1691,2726,2142,590.36,330,2131384405
2019-11-12,hu,4,19740,1136,3161,2273,725.96,214,9059529405
2019-11-12,hu,3,19740,256,658,369,108.208,50,1518438158
2019-11-12,hu,2,19740,1285,2704,2084,574.628,110,6413419858
2019-11-12,hu,6,19740,11703,25121,15868,4207.24,2241,26050541078
2019-11-12,hu,5,19740,1703,2673,2922,662.8,60,3830142856
2019-11-13,hu,6,19740,10662,23150,14309,3810.24,2030,23290142853
2019-11-13,hu,2,19740,1170,2457,1750,467.24,102,4758539685
2019-11-13,hu,5,19740,1475,2473,2604,587.92,47,3366358227
2019-11-13,hu,3,19740,48,190,139,36.76,10,415812902
2019-11-13,hu,7,19740,1735,2918,2283,625.6,340,2266525563
2019-11-13,hu,4,19740,1139,2959,1898,610.16,220,5825183951
2019-11-14,hu,4,19740,973,2706,1556,503.24,189,4520012456
2019-11-14,hu,2,19740,1242,2675,2067,559.76,93,5181111520
2019-11-14,hu,5,19740,1387,1986,2602,579,38,2154849525
2019-11-14,hu,3,19740,38,116,76,21.88,5,368923709
2019-11-14,hu,6,19740,9706,21451,13329,3544.7,1818,21831171941
2019-11-14,hu,7,19740,1585,2550,2182,616.16,317,2252769140
2019-11-15,hu,6,19740,10054,22113,14119,3791.88,1852,25490278564
2019-11-15,hu,4,19740,963,3129,2027,653.452,177,7516628084
2019-11-15,hu,2,19740,1114,2309,1847,492.92,89,4357067046
2019-11-15,hu,7,19740,1987,3163,2698,745.92,375,2962179464
2019-11-15,hu,5,19740,1407,2402,2561,565.64,34,2831091507
2019-11-15,hu,3,19740,23,48,19,4.56,4,18845968
2019-11-16,hu,6,19740,10466,23585,14506,3888.564,1965,26102727074
2019-11-16,hu,4,19740,856,2365,1531,487.6,161,3674210822
2019-11-16,hu,2,19740,1235,2263,1983,537.32,94,5214247792
2019-11-16,hu,7,19740,1819,3105,2291,641.72,377,2881374533
2019-11-16,hu,3,19740,16,39,18,4.56,2,25473987
2019-11-16,hu,5,19740,1318,2369,2458,572.48,41,3465156465
2019-11-17,hu,6,19740,10658,24946,17126,4450.212,2043,35676947425
2019-11-17,hu,7,19740,1884,3181,2578,703.36,376,3343546865
2019-11-17,hu,3,19740,3,8,8,2.76,1,15886094
2019-11-17,hu,2,19740,1266,2410,2075,541.96,91,5999229364
2019-11-17,hu,5,19740,461,1031,911,215.16,20,1776183684
2019-11-17,hu,4,19740,1020,2878,2121,684.4,188,6699415876
2019-11-18,hu,4,19740,1330,3782,2790,883.22,235,8167678221
2019-11-18,hu,6,19740,14501,33113,22464,5762.016,2797,40565539736
2019-11-18,hu,3,19740,14,48,30,9.36,1,69866175
2019-11-18,hu,2,19740,1659,3190,2781,722.356,122,6145276634
2019-11-18,hu,7,19740,2404,4148,3759,932.52,456,5074262477
2019-11-18,hu,5,19740,169,550,377,107.6,18,1517982915
2019-11-19,hu,2,19740,1258,2821,2216,569.32,98,5433547706
2019-11-19,hu,4,19740,1644,4857,2916,930.28,299,9467868552
2019-11-19,hu,5,19740,170,511,286,71.48,22,685226799
2019-11-19,hu,3,19740,7,20,19,4.12,0,36279335
2019-11-19,hu,6,19740,12575,28398,17805,4543.04,2460,33452253278
2019-11-19,hu,7,19740,2504,4189,3483,842.72,470,4061516704
2019-11-20,hu,2,19740,1452,3221,2539,672.48,116,6782311156
2019-11-20,hu,5,19740,187,480,265,67.64,21,638245729
2019-11-20,hu,6,19740,12205,28202,19946,5275.288,2302,37367609339
2019-11-20,hu,3,19740,8,15,9,2.16,1,7616476
2019-11-20,hu,4,19740,1463,4277,3081,984.16,271,9597726918
2019-11-20,hu,7,19740,2106,3404,2914,746.44,434,3545585901
2019-11-21,hu,3,19740,38,135,93,27.52,3,261649376
2019-11-21,hu,7,19740,1853,3273,2616,692.76,363,3949287010
2019-11-21,hu,4,19740,1056,2961,2083,667.4,183,5484126807
2019-11-21,hu,2,19740,1311,2857,2344,633.04,95,5527320643
2019-11-21,hu,5,19740,170,449,219,58.48,27,657588279
2019-11-21,hu,6,19740,11427,26148,17355,4548.188,2138,30762607644
2019-11-22,hu,3,19740,22,121,91,25.656,1,420303779
2019-11-22,hu,7,19740,1401,2388,1941,532.24,270,2385096372
2019-11-22,hu,2,19740,1321,2669,2086,556.84,113,7307943194
2019-11-22,hu,4,19740,977,2742,1654,527.64,182,4387280151
2019-11-22,hu,5,19740,209,606,358,97.24,20,874824475
2019-11-22,hu,6,19740,12009,28484,18604,4959.652,2161,36598419746
2019-11-23,hu,7,19740,1195,2108,1811,503.92,222,2769107518
2019-11-23,hu,2,19740,1783,3578,3000,808.2,132,8428149102
2019-11-23,hu,3,19740,6,19,29,6.6,1,64133241
2019-11-23,hu,5,19740,290,859,396,107.68,24,1360927159
2019-11-23,hu,4,19740,639,1874,1178,376.52,98,3102360379
2019-11-23,hu,6,19740,15429,36567,23879,6337.76,2742,44948617788
2019-11-24,hu,4,19740,718,1964,1348,431.8,130,3499755261
2019-11-24,hu,2,19740,1553,3168,2873,761.44,121,8068232190
2019-11-24,hu,7,19740,1475,2451,2035,558.84,290,2328884049
2019-11-24,hu,5,19740,154,427,297,76.56,12,708426643
2019-11-24,hu,6,19740,13794,31346,22481,5857.192,2593,42055257141
2019-11-24,hu,3,19740,2,2,1,0.24,0,226232
2019-11-25,hu,2,19740,1727,3354,2842,727.6,133,7945294608
2019-11-25,hu,3,19740,4,19,4,1.12,0,16078016
2019-11-25,hu,5,19740,162,484,375,97.76,23,1317541860
2019-11-25,hu,4,19740,942,2598,2006,634.808,164,5625812939
2019-11-25,hu,7,19740,1652,2679,1980,533.1,356,2586733465
2019-11-25,hu,6,19740,16262,35675,24727,6323.64,3138,44126974027
2019-11-26,hu,6,19740,13935,30419,19580,5037.28,2745,34240790259
2019-11-26,hu,5,19740,166,417,213,57.96,24,573277289
2019-11-26,hu,2,19740,1263,2505,2162,561.16,117,5186638305
2019-11-26,hu,3,19740,4,7,4,1.28,0,2033912
2019-11-26,hu,4,19740,1055,2716,1879,598.68,178,4128443664
2019-11-26,hu,7,19740,801,1364,923,239.44,176,1507510335
2019-11-27,hu,6,19740,12110,26470,18132,4792.16,2319,33147602431
2019-11-27,hu,4,19740,1139,2723,2016,641.688,235,4372464801
2019-11-27,hu,5,19740,149,272,203,49.84,23,280062116
